OBJECTID,Type,Lien,Nom,NUM_INDEX,SUPERFICIE,PROPRIETE,GESTION,COMPETENCE,TYPO1,TYPO2
184,,,Collège André-Grasset,1860-010,2.989503414197991,Institutionnel,Autre,Privé,Autre espace vert,Espace sportif
185,,,Université de Montréal,1807-200,4.2984595671967964,Institutionnel,Autre,Privé,Autre espace vert,Espace institutionnel
186,Parc,,Roméo-Charette,0147-000,0.8455645343093576,Ville de Montréal,Côte-des-Neiges-Notre-Dame-de-Grâce,Arrondissement,Parc d'arrondissement,Parc de quartier
187,Parc,,Snowdon,0176-000,0.007641629259973216,Ville de Montréal,Côte-des-Neiges-Notre-Dame-de-Grâce,Arrondissement,Parc d'arrondissement,Parc de voisinage
188,Parc,,Snowdon,0176-000,0.010573987588157821,Ville de Montréal,Côte-des-Neiges-Notre-Dame-de-Grâce,Arrondissement,Parc d'arrondissement,Parc de voisinage
189,Parc,,Van Horne,0139-000,3.085672714115873,Ville de Montréal,Côte-des-Neiges-Notre-Dame-de-Grâce,Arrondissement,Parc d'arrondissement,Parc de quartier
190,,,Bedford (C.E.P.G.M.),1148-000,1.1724580310825692,Commission scolaire,Côte-des-Neiges-Notre-Dame-de-Grâce,Arrondissement,Parc d'arrondissement,Parc école
191,,,Notre-Dame-des-Neiges,1129-000,0.05163159937118086,Ville de Montréal,Côte-des-Neiges-Notre-Dame-de-Grâce,Arrondissement,Parc d'arrondissement,Îlot de verdure
192,,,Décarie / Zone Tampon #2,1641-637,0.030580541346911884,Ville de Montréal,Côte-des-Neiges-Notre-Dame-de-Grâce,Arrondissement,Autre espace vert,Parc écran
193,,,Connaught / Townsend,0054-000,0.10063058666740593,Ville de Montréal,Côte-des-Neiges-Notre-Dame-de-Grâce,Arrondissement,Parc d'arrondissement,Parc de voisinage
194,Seuil,,Lyette,2489-000,0.6050278849388134,Ville de Montréal,LaSalle,Arrondissement,Parc d'arrondissement,Bande riveraine
195,Parc,,Ménard,2683-000,0.124918787190686,Ville de Montréal,Pierrefonds-Roxboro,Arrondissement,Parc d'arrondissement,Bande riveraine
196,Parc,,Armand-Vanasse,1119-000,0.16248899825314045,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Îlot de verdure
197,Île,,Haynes,0953-000,2.5763876138494823,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Îlot de verdure
198,Parc,de la,Cité-Jardin,0210-000,3.577985219022938,Ville de Montréal,Rosemont-La Petite-Patrie,Arrondissement,Parc d'arrondissement,Parc de quartier
199,Parc,,Rose-Pesotta,1174-000,0.11350325526685849,Ville de Montréal,Rosemont-La Petite-Patrie,Arrondissement,Parc d'arrondissement,Îlot de verdure
200,,,Jean-Brillant,0644-000,0.4875809112701163,Ville de Montréal,Côte-des-Neiges-Notre-Dame-de-Grâce,Arrondissement,Espace voirie,Passage
201,Parc,,Claudine-Vallerand,0969-000,1.5124434763522698,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Parc de quartier
202,Parc,,Claudine-Vallerand,0969-000,0.5324145023953101,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Parc de quartier
203,Parc,,Troie,0201-000,0.207695889161782,Ville de Montréal,Côte-des-Neiges-Notre-Dame-de-Grâce,Arrondissement,Parc d'arrondissement,Parc de voisinage
204,,,Centre Éducatif Marguerite-Bourgeoys,,0.2798727485167362,Commission scolaire,Commission scolaire,Gouvernement du Québec,Parc d'arrondissement,Parc école
205,Parc,,Armand-Bombardier,0961-000,7.297477934838183,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Parc de quartier
206,,,Beau-Bois,1211-000,0.06948413760038073,Ville de Montréal,Ahuntsic-Cartierville,Arrondissement,Parc d'arrondissement,Parc de quartier
207,Parc,,Nelson-Mandela,0151-000,3.371008645356921,Ville de Montréal,Côte-des-Neiges-Notre-Dame-de-Grâce,Arrondissement,Parc d'arrondissement,Parc de quartier
208,,,Cégep de Maisonneuve,,1.100893980849885,Institutionnel,Autre,Privé,Autre espace vert,Espace sportif
209,Parc,,Hector-Vinet,0116-002,0.07154942012731111,Ville de Montréal,Mercier-Hochelaga-Maisonneuve,Arrondissement,Parc d'arrondissement,Parc de quartier
210,,,Crémazie / Saint-Michel,0410-008,0.15562773064888172,Ville de Montréal,Villeray-Saint-Michel-Parc-Extension,Arrondissement,Espace voirie,Îlot de voirie
211,Parc,de la,Petite-Italie,0292-000,0.517797063434047,Ville de Montréal,Rosemont-La Petite-Patrie,Arrondissement,Parc d'arrondissement,Parc de quartier
212,Parc,,Madeleine-Huguenin,0800-000,0.06258887102037759,Ville de Montréal,Mercier-Hochelaga-Maisonneuve,Arrondissement,Parc d'arrondissement,Îlot de verdure
213,,,Yolène-Jumelle,,0.6854084418723696,Institutionnel,Autre,Privé,Autre espace vert,Espace institutionnel
214,Terrasse,,Boyer,2471-000,0.9062393936877848,Ville de Montréal,LaSalle,Arrondissement,Parc d'arrondissement,Bande riveraine
215,Parc-nature,du,Bois-de-Saraguay,9542-000,11.617355541070172,Ville de Montréal,"Service des grands parcs, du Mont-Royal et des sports",Agglomération,Grand parc,Parc-nature
216,Place,,Guillaume-Couture,0171-000,0.02626027271364937,Ville de Montréal,Côte-des-Neiges-Notre-Dame-de-Grâce,Arrondissement,Parc d'arrondissement,Parc de voisinage
217,,,Collège Reine-Marie,,4.066104052792871,Institutionnel,Autre,Privé,Autre espace vert,Espace sportif
218,Place,de l',Horloge,,0.06529816703263631,Institutionnel,Autre,Privé,Autre espace vert,Espace institutionnel
219,Parc,,Jehane-Benoit,0074-000,0.05802442511391603,Ville de Montréal,Le Plateau-Mont-Royal,Arrondissement,Parc d'arrondissement,Îlot de verdure
220,,,École Louis-Hippolyte-Lafontaine,,0.06940600352841474,Commission scolaire,Commission scolaire,Gouvernement du Québec,Parc d'arrondissement,Parc école
221,Parc,,George-Vernot,0941-000,3.304207663777232,Ville de Montréal,Villeray-Saint-Michel-Parc-Extension,Arrondissement,Parc d'arrondissement,Parc de quartier
222,,,Crémazie / Jarry,0410-013,0.22428481749852786,Ville de Montréal,Villeray-Saint-Michel-Parc-Extension,Arrondissement,Espace voirie,Îlot de voirie
223,,,Crémazie / Jarry,0410-013,0.20851897740061695,Ville de Montréal,Villeray-Saint-Michel-Parc-Extension,Arrondissement,Espace voirie,Îlot de voirie
224,,,Saint-Pierre-Apôtre,1126-000,1.0862263567902304,Commission scolaire,Villeray-Saint-Michel-Parc-Extension,Arrondissement,Parc d'arrondissement,Parc école
225,,,Saint-Grégoire-Le-Grand,1146-000,0.6990069316581131,Commission scolaire,Villeray-Saint-Michel-Parc-Extension,Arrondissement,Parc d'arrondissement,Parc école
226,,,Forest Hill,1641-144,0.020934854087272917,Ville de Montréal,Côte-des-Neiges-Notre-Dame-de-Grâce,Arrondissement,Espace voirie,Îlot de voirie
227,Parc,,Frédéric-Back ,0950-000,152.9168971320185,Ville de Montréal,"Service des grands parcs, du Mont-Royal et des sports",Agglomération,Grand parc,Parc métropolitain
228,Parc,,Félix-Leclerc,2448-000,4.244921810146796,Ville de Montréal,LaSalle,Arrondissement,Parc d'arrondissement,Parc de quartier
229,Parc-nature,du,Bois-de-Liesse,9543-000,4.0947009781039085,Ville de Montréal,"Service des grands parcs, du Mont-Royal et des sports",Agglomération,Grand parc,Parc-nature
230,Parc,,Marroni,2462-000,0.30508503482219584,Ville de Montréal,LaSalle,Arrondissement,Parc d'arrondissement,Parc de voisinage
231,Parc,,Stinson,2470-000,0.6328552487800153,Ville de Montréal,LaSalle,Arrondissement,Parc d'arrondissement,Place publique
232,Parc,,Joseph-N.-Drapeau,1038-000,0.36902509980345516,Ville de Montréal,Rosemont-La Petite-Patrie,Arrondissement,Parc d'arrondissement,Îlot de verdure
233,Parc,,Gilbert-Layton,0156-000,3.2613327918379467,Ville de Montréal,Côte-des-Neiges-Notre-Dame-de-Grâce,Arrondissement,Parc d'arrondissement,Parc de quartier
234,Parc,,José-Rizal,0175-000,0.040498053536894646,Ville de Montréal,Côte-des-Neiges-Notre-Dame-de-Grâce,Arrondissement,Parc d'arrondissement,Parc de voisinage
235,,,Décarie / Zone Tampon #2,1641-637,0.025085933486985217,Ville de Montréal,Côte-des-Neiges-Notre-Dame-de-Grâce,Arrondissement,Autre espace vert,Parc écran
236,,,Décarie / Zone Tampon #2,1641-637,0.02339207146215998,Ville de Montréal,Côte-des-Neiges-Notre-Dame-de-Grâce,Arrondissement,Autre espace vert,Parc écran
237,Parc,des,Carrières,0241-000,0.763728843038176,Ville de Montréal,Rosemont-La Petite-Patrie,Arrondissement,Parc d'arrondissement,Parc de quartier
238,Parc,,Idola-Saint-Jean,0221-000,1.6543985356514213,Ville de Montréal,Rosemont-La Petite-Patrie,Arrondissement,Parc d'arrondissement,Parc de quartier
239,Place,,Georges-Monarque,1641-024,0.033879305655475894,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Espace voirie,Îlot de voirie
240,,,Yolène-Jumelle,,0.35730471128242464,Institutionnel,Autre,Privé,Autre espace vert,Espace institutionnel
241,Parc,,Lomer-Gouin,0022-000,0.6373123389165146,Ville de Montréal,Ahuntsic-Cartierville,Arrondissement,Parc d'arrondissement,Parc de quartier
242,Parc,de,Louisbourg,0459-000,5.043875891239682,Ville de Montréal,Ahuntsic-Cartierville,Arrondissement,Parc d'arrondissement,Parc de quartier
243,Parc,,Tolhurst,0013-000,2.4418550124451976,Ville de Montréal,Ahuntsic-Cartierville,Arrondissement,Parc d'arrondissement,Parc de quartier
244,,,Jean-Massé / Autoroute Des Laurentides,0436-000,0.5536166767412573,Ville de Montréal,Ahuntsic-Cartierville,Arrondissement,Espace voirie,Îlot de voirie
245,Parc,,Rosemary-Brown,0173-000,1.2167832973356238,Ville de Montréal,Côte-des-Neiges-Notre-Dame-de-Grâce,Arrondissement,Parc d'arrondissement,Parc de quartier
246,,,Isabella / Westbury,1641-139,0.0139859722643333,Ville de Montréal,Côte-des-Neiges-Notre-Dame-de-Grâce,Arrondissement,Espace voirie,Îlot de voirie
247,Parc-nature,du,Ruisseau-De Montigny,9570-000,11.053717538936471,Ville de Montréal,"Service des grands parcs, du Mont-Royal et des sports",Agglomération,Grand parc,Parc-nature
248,Parc-nature,du,Ruisseau-De Montigny,9570-000,0.11895311461240216,Ville de Montréal,"Service des grands parcs, du Mont-Royal et des sports",Agglomération,Grand parc,Parc-nature
249,Parc-nature,du,Ruisseau-De Montigny,9570-000,0.09397620839280815,Ville de Montréal,"Service des grands parcs, du Mont-Royal et des sports",Agglomération,Grand parc,Parc-nature
250,Parc-nature,du,Ruisseau-De Montigny,9570-000,5.8771424058601465,Ville de Montréal,"Service des grands parcs, du Mont-Royal et des sports",Agglomération,Grand parc,Parc-nature
251,Parc-nature,du,Ruisseau-De Montigny,9570-000,0.04332780581147201,Ville de Montréal,"Service des grands parcs, du Mont-Royal et des sports",Agglomération,Grand parc,Parc-nature
252,Parc-nature,du,Ruisseau-De Montigny,9570-000,0.15270631647515112,Ville de Montréal,"Service des grands parcs, du Mont-Royal et des sports",Agglomération,Grand parc,Parc-nature
253,Parc,,Montcalm,0127-000,0.8627989830687753,Ville de Montréal,Rosemont-La Petite-Patrie,Arrondissement,Parc d'arrondissement,Parc de quartier
254,,,Marcel-Faribault/serge-Deyglun,1641-327,0.015592719299679113,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Espace voirie,Îlot de voirie
255,,,Isabella / Westbury,1641-139,0.015073820334966766,Ville de Montréal,Côte-des-Neiges-Notre-Dame-de-Grâce,Arrondissement,Espace voirie,Îlot de voirie
256,Parc,,Loyola,0157-000,6.727730291749283,Ville de Montréal,Côte-des-Neiges-Notre-Dame-de-Grâce,Arrondissement,Parc d'arrondissement,Parc de quartier
257,Parc,de l',Ukraine,0205-000,0.619941814171264,Ville de Montréal,Rosemont-La Petite-Patrie,Arrondissement,Parc d'arrondissement,Parc de voisinage
258,,,Collège Notre-Dame,1860-024,7.5813371727621925,Institutionnel,Autre,Privé,Autre espace vert,Espace sportif
259,Parc,,Lefebvre,2459-000,5.845143941759021,Ville de Montréal,LaSalle,Arrondissement,Parc d'arrondissement,Parc de quartier
260,,,Simone-Dénéchaud / Gouin,0997-000,1.9966203381684908,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Parc de quartier
261,Parc,des,Botanistes,0922-000,1.4678316783723258,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Parc de quartier
262,,,Bridle Path,0136-000,0.10017604214005935,Ville de Montréal,Côte-des-Neiges-Notre-Dame-de-Grâce,Arrondissement,Espace voirie,Passage
263,,,Jean-Brillant / Decelles,1641-509,0.05214022615178916,Ville de Montréal,Côte-des-Neiges-Notre-Dame-de-Grâce,Arrondissement,Espace voirie,Îlot de voirie
264,Parc,,Notre-Dame-de-Grâce,0170-000,3.7356909601147543,Ville de Montréal,Côte-des-Neiges-Notre-Dame-de-Grâce,Arrondissement,Parc d'arrondissement,Parc de quartier
265,Place,,Philippe-Panneton,1641-096,0.022744211800828605,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Espace voirie,Îlot de voirie
266,Parc,du,Mont-Royal,0225-000,0.5056557433002505,Ville de Montréal,"Service des grands parcs, du Mont-Royal et des sports",Agglomération,Grand parc,Parc métropolitain
267,Parc-nature,du,Ruisseau-De Montigny,9570-000,10.845531502185562,Ville de Montréal,"Service des grands parcs, du Mont-Royal et des sports",Agglomération,Grand parc,Parc-nature
268,,,Lieu Historique National du Canada du-Canal-de-Lachine,1840-000,0.19196374260936208,Institutionnel,Autre,Gouvernement du Canada,Autre espace vert,Espace institutionnel
269,Parc,,Ernest-Rocheleau,0686-000,0.2135890415392431,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Parc de quartier
270,,,Ridgewood / Summit Circle,0153-000,0.03365825970022665,Ville de Montréal,Côte-des-Neiges-Notre-Dame-de-Grâce,Arrondissement,Espace voirie,Passage
271,Parc-nature,du,Ruisseau-De Montigny,9570-000,1.1516657594684907,Ville de Montréal,"Service des grands parcs, du Mont-Royal et des sports",Agglomération,Grand parc,Parc-nature
272,,,Suzanne-Giroux,1641-014,0.04518838269724026,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Espace voirie,Îlot de voirie
273,Parc,du,Molise,0923-000,1.1811094070263464,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Parc de quartier
274,,,Paul-Letondal,1641-011,0.06657541795212213,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Espace voirie,Îlot de voirie
275,Parc,,Jean-Et-Éva-Tremblay,0879-000,0.7350001029238837,Ville de Montréal,Rosemont-La Petite-Patrie,Arrondissement,Parc d'arrondissement,Parc de voisinage
276,Cimetière,,Congrégation Shearith Israel Spanish Portuguese,1816-002,0.5786253349989404,Privé,Autre,Privé,Autre espace vert,Cimetière
277,,,Prud'homme,0168-000,0.24355698249322014,Ville de Montréal,Côte-des-Neiges-Notre-Dame-de-Grâce,Arrondissement,Parc d'arrondissement,Îlot de verdure
278,,,Prieur,1641-036,0.007247338400104927,Ville de Montréal,Ahuntsic-Cartierville,Arrondissement,Parc d'arrondissement,Parc de quartier
279,Parc,de l',Épervière,2926-000,0.4891540993021493,Ville de Montréal,Verdun,Arrondissement,Parc d'arrondissement,Parc de voisinage
280,Parc,,Gewurz-Remer,2949-000,0.2877920196753501,Ville de Montréal,Verdun,Arrondissement,Parc d'arrondissement,Îlot de verdure
281,Parc,,Félix-Leclerc,2018-000,0.2945910880254655,Ville de Montréal,Anjou,Arrondissement,Parc d'arrondissement,Parc de quartier
282,,,Décarie / Zone Tampon #1,1641-636,0.019451650810426355,Ville de Montréal,Côte-des-Neiges-Notre-Dame-de-Grâce,Arrondissement,Autre espace vert,Parc écran
283,,,École au Pied-de-la-Montagne annexe Saint-Jean-Baptiste,,0.2876141427960038,Commission scolaire,Commission scolaire,Gouvernement du Québec,Parc d'arrondissement,Parc école
284,Parc,des,Açores,0307-000,0.22344462866875406,Ville de Montréal,Le Plateau-Mont-Royal,Arrondissement,Parc d'arrondissement,Parc de voisinage
285,Parc,,T.-X.-Renaud,0104-001,0.11959461509964679,Ville de Montréal,Mercier-Hochelaga-Maisonneuve,Arrondissement,Parc d'arrondissement,Îlot de verdure
286,Parc,,Tansey,0362-000,0.10885012705022735,Ville de Montréal,Le Sud-Ouest,Arrondissement,Parc d'arrondissement,Îlot de verdure
287,,,Atwater / Saint-Patrick,1054-001,0.005282825045884125,Ville de Montréal,Le Sud-Ouest,Arrondissement,Parc d'arrondissement,Îlot de verdure
288,,,Bellevue,1641-050,0.0590804860975866,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Espace voirie,Îlot de voirie
289,Parc linéaire,de la,Coulée Grou,1178-000,22.683807068507914,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Parc linéaire
290,,,Westbury / Mackenzie,0506-000,0.03071989053028728,Ville de Montréal,Côte-des-Neiges-Notre-Dame-de-Grâce,Arrondissement,Autre espace vert,Espace vert
291,,,Prud'homme,0168-000,0.08815271649085016,Ville de Montréal,Côte-des-Neiges-Notre-Dame-de-Grâce,Arrondissement,Parc d'arrondissement,Îlot de verdure
292,Parc,,William-Hurst,0162-000,0.9408715476846842,Ville de Montréal,Côte-des-Neiges-Notre-Dame-de-Grâce,Arrondissement,Parc d'arrondissement,Parc de quartier
293,,,J.-A.-Rodier,1641-069,0.033097331200483714,Ville de Montréal,Mercier-Hochelaga-Maisonneuve,Arrondissement,Espace voirie,Îlot de voirie
294,,,Antenne Longue-Pointe,0600-001,0.13367776657751046,Ville de Montréal,Mercier-Hochelaga-Maisonneuve,Arrondissement,Autre espace vert,Promenade urbaine
295,,,Antenne Longue-Pointe,0600-001,0.17546138165503453,Ville de Montréal,Mercier-Hochelaga-Maisonneuve,Arrondissement,Autre espace vert,Promenade urbaine
296,,,Antenne Longue-Pointe,0600-001,0.11047537815438857,Ville de Montréal,Mercier-Hochelaga-Maisonneuve,Arrondissement,Autre espace vert,Promenade urbaine
297,,,Antenne Longue-Pointe,0600-001,0.1136177368980124,Ville de Montréal,Mercier-Hochelaga-Maisonneuve,Arrondissement,Autre espace vert,Promenade urbaine
298,,,Saint-Jacques / Upper Lachine,1641-165,0.342696983369612,Ville de Montréal,Côte-des-Neiges-Notre-Dame-de-Grâce,Arrondissement,Espace voirie,Îlot de voirie
299,Parc,,Dollard-Morin,0978-000,3.325306243656843,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Parc de quartier
300,,,Saint-Jacques / Upper Lachine,1641-165,0.37996318712146776,Ville de Montréal,Côte-des-Neiges-Notre-Dame-de-Grâce,Arrondissement,Espace voirie,Îlot de voirie
301,Parc,,Georges-Saint-Pierre,0166-000,2.438653113416534,Ville de Montréal,Côte-des-Neiges-Notre-Dame-de-Grâce,Arrondissement,Parc d'arrondissement,Parc de quartier
302,,,Antenne Longue-Pointe,0600-001,0.15955272492757183,Ville de Montréal,Mercier-Hochelaga-Maisonneuve,Arrondissement,Autre espace vert,Promenade urbaine
303,,,Antenne Longue-Pointe,0600-001,0.15945827552789715,Ville de Montréal,Mercier-Hochelaga-Maisonneuve,Arrondissement,Autre espace vert,Promenade urbaine
304,,de la,Bruère,0492-000,1.808691372317236,Ville de Montréal,Mercier-Hochelaga-Maisonneuve,Arrondissement,Parc d'arrondissement,Parc de quartier
305,Parc,,André-Corbeil-Dit-Tranchemontagne,0967-000,0.21230053244653369,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Îlot de verdure
